Year,Institute Id,Institute Name,City,State,Score,Rank,TLR,RPC,GO,OI,Perception
2024,IR-E-U-0458,Kalasalingam Academy of Research and Education,Srivilliputhur,Tamil Nadu,58.2,36,78.67,38.81,71.56,76.14,10.42
2024,IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,58,37,78.06,42.99,62.03,76.29,16.36
2024,IR-E-U-0476,Shanmugha Arts Science Technology and Research Academy,Thanjavur,Tamil Nadu,57.97,38,78.42,39.3,72.1,67.21,15.11
2024,IR-E-U-0334,Visvesvaraya National Institute of Technology Nagpur,Nagpur,Maharashtra,57.89,39,74.71,43.37,73.89,55.62,21.28
2024,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,57.6,40,67.13,53.82,73.05,56.86,10.06
2024,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,56.93,41,71.23,49.07,66.74,54.19,20.74
2024,IR-E-U-0564,UPES,Dehradun,Uttarakhand,56.65,42,73.11,52.19,51.1,62.7,25.69
2024,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,56.35,43,69.24,48.66,69.43,59.76,11.12
2024,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,56.26,44,70.41,38.7,78.05,58.99,20.18
2024,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,55.67,45,77.19,30.17,67.64,77.54,21.83
2024,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,55.01,46,69.93,41.32,69.34,57.1,20.46
2024,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,54.29,47,65.47,40.89,66.9,63.14,26.9
2024,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,54.18,48,75.92,39.2,62.5,52.44,19.04
2024,IR-E-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal,54.17,49,64.01,39.61,72.26,54.45,31.85
2024,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,54.16,50,59.41,53.01,57.76,67.1,21.83
2024,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,53.13,51,77.82,23.52,66.88,61.08,32.27
2024,IR-E-U-0555,Graphic Era University,Dehradun,Uttarakhand,52.96,52,66.39,43.42,51.75,65.57,30.99
2024,IR-E-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,52.85,53,70.74,60,35.67,64.13,0.9
2024,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,52.54,54,58.61,35.88,74.96,58.35,33.72
2024,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,52.28,55,60.91,43.86,74.16,49.8,10.42
2024,IR-E-C-7252,Manipal Institute of Technology,Manipal,Karnataka,52.12,56,67.6,37.45,57.59,60.23,30.56
2024,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),Delhi,Delhi,51.52,57,71.65,25.79,74.93,49.75,23.16
2024,IR-E-U-0374,Dr. B R Ambedkar National Institute of Technology Jalandhar,Jalandhar,Punjab,51.11,58,67.16,37.36,60.13,60.22,16.97
2024,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,SURAT,Gujarat,51.04,59,63.02,39.62,67,54.88,13.5
2024,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,50.65,60,58.52,36.58,75.07,52.94,18.17
2024,IR-E-U-0844,Indian Institute of Technology Tirupati,YERPEDU,Andhra Pradesh,50.58,61,79.07,20.7,64.08,53.1,25.2
2024,IR-E-U-0906,Indian Institute of Technology Jammu,Jammu,Jammu and Kashmir,50.53,62,79.45,27.27,60,52.87,12.16
2024,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,50.37,63,74.1,35.43,56.91,56.59,4.73
2024,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,50.24,64,74.88,21.37,62.91,65.44,22.36
2024,IR-E-U-0749,"Manipal University, Jaipur",Jaipur,Rajasthan,50.24,64,70.54,37.46,52.43,68.77,4.73
2024,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,50.05,66,66.73,38.18,51.34,70.34,12.83
2024,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,49.92,67,68.19,24.56,59.97,46.77,54.15
2024,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,49.82,68,71.91,32.09,60.88,60.89,3.49
2024,IR-E-U-0249,Visvesvaraya Technological University,Belgaum,Karnataka,49.8,69,61.27,48.05,58.19,46.62,7.1
2024,IR-E-U-0042,University of Hyderabad,Hyderabad,Telangana,49.3,70,65.91,50.73,44.75,46.87,6.72
2024,IR-E-U-0092,National Institute of Technology Raipur,Raipur,Chhattisgarh,48.88,71,57.83,40.8,65.98,56.96,3.91
2024,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,48.86,72,57.75,34.21,70.28,60.62,11.47
2024,IR-E-U-0946,Indian Institute of Technology Bhilai,Raipur,Chhattisgarh,48.8,73,76.71,19.93,65.71,59.2,7.48
2024,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,48.61,74,66.49,22.92,68.42,58.93,22.1
2024,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,48.33,75,67.96,25.27,62.62,56,22.36
2024,IR-E-U-0384,Sant Longowal Institute of Engineering and Technology,Longowal,Punjab,48.22,76,78.75,25.46,49.36,65.02,5.93
2024,IR-E-C-41593,COEP Technological University,Pune,Maharashtra,47.89,77,64.95,21.48,67.24,51.61,33.51
2024,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,47.86,78,64.78,21,73.66,72.16,1.78
2024,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,47.76,79,62.6,30.19,67.16,58.61,6.33
2024,IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,47.43,80,77.55,14.26,69.08,59.78,0.9
2024,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,46.79,81,49.88,37.75,65.87,52.63,20.74
2024,IR-E-U-0493,National Institute of Technology Agartala,Agratala,Tripura,46.69,82,63.57,25.62,65.58,58.84,9.34
2024,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,46.53,83,66.04,23.5,63.87,47.69,21.28
2024,IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,46.39,84,73.11,21.42,53.6,69.58,3.49
2024,IR-E-U-0105,Indraprastha Institute of Information Technology,New Delhi,Delhi,46.32,85,54.3,31.67,71.72,44.34,17.57
2024,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,46.23,86,61.79,36.98,44.86,69.15,7.1
2024,IR-E-U-0516,Indian Institute of Information Technology Allahabad,Prayagraj,Uttar Pradesh,45.84,87,46.98,24.94,80.61,54.41,27.14
2024,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,45.78,88,67.36,23.69,57,56.49,14.15
2024,IR-E-U-0099,Guru Gobind Singh Indraprastha University,New Delhi,Delhi,45.64,89,57.82,30.18,62.52,52.14,15.43
2024,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,45.6,90,70.81,12.34,65.9,68.52,6.33
2024,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,45.43,91,66.88,22.57,54.55,64.37,12.49
2024,IR-E-U-0190,Shoolini University of Biotechnology and Management Sciences,Solan,Himachal Pradesh,45.4,92,54.72,42.53,45.81,65.88,4.73
2024,IR-E-U-0217,Christ University,Bengaluru,Karnataka,45.02,93,60.99,38.9,34.41,61.52,20.18
2024,IR-E-U-0373,Chitkara University,Rajpura,Punjab,44.82,94,52.61,36.19,51.54,64.91,13.82
2024,IR-E-U-0223,"Jain University, Bangalore",Bengaluru,Karnataka,44.61,95,65.07,32.16,44.07,61.19,5.13
2024,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,44.55,96,76.2,4.85,57.48,74.22,13.17
2024,IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Pondicherry,44.38,97,61.77,21.98,58.16,66.58,9.7
2024,IR-E-C-19754,SR University,Warangal,Telangana,44.29,98,71.12,16.67,53.31,63.59,9.34
2024,IR-E-C-1269,R.V. College of Engineering,Bengaluru,Karnataka,44.26,99,67.53,16.67,58.98,52.15,19.9
2024,IR-E-C-1297,Siddaganga Institute of Technology,Tumkur,Karnataka,43.95,100,66.69,15.31,61.78,59.8,10.06
2025,IR-E-U-0456,Indian Institute of Technology Madras,Chennai,Tamil Nadu,88.72,1,95.7,90.74,82.29,63.25,100
2025,IR-E-I-1074,Indian Institute of Technology Delhi,New Delhi,Delhi,85.74,2,85.89,93.47,81.67,62.01,93.97
2025,IR-E-U-0306,Indian Institute of Technology Bombay,Mumbai,Maharashtra,83.65,3,87.97,84.81,87.06,59.13,85.04
2025,IR-E-I-1075,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,81.82,4,91.77,76.34,88.08,59.18,78.49
2025,IR-E-U-0573,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,78.69,5,85.26,77.56,79.82,64.24,74.57
2025,IR-E-U-0560,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,75.44,6,76.06,76.57,85.82,63.92,60.98
2025,IR-E-U-0013,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,72.31,7,88.02,61.39,79.2,54.39,61.98
2025,IR-E-U-0053,Indian Institute of Technology Guwahati,Guwahati,Assam,72.24,8,73.6,72.89,84.68,61.4,52.06
2025,IR-E-U-0467,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,68.14,9,73.26,57.64,78.69,64.76,66.54
2025,IR-E-U-0701,Indian Institute of Technology (BHU) Varanasi,Varanasi,Uttar Pradesh,67.24,10,66.39,61.68,86.03,60.51,55.64
2025,IR-E-U-0391,Birla Institute of Technology & Science – Pilani,Pilani,Rajasthan,67.02,11,82.07,56.41,81.04,60.41,32.29
2025,IR-E-U-0273,Indian Institute of Technology Indore,Indore,Madhya Pradesh,66.65,12,81.25,59.55,76.52,63.77,27.15
2025,IR-E-U-0357,National Institute of Technology Rourkela,Rourkela,Odisha,66.62,13,83.55,59.25,76.89,61.74,22.37
2025,IR-E-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,65.83,14,78.69,68.93,65.43,67.09,17.45
2025,IR-E-U-0205,Indian Institute of Technology (ISM) Dhanbad,Dhanbad,Jharkhand,65.37,15,72.84,62.49,77.02,61.36,32.29
2025,IR-E-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,65.25,16,66.77,67.6,72.22,61.01,43.97
2025,IR-E-U-0237,"National Institute of Technology Karnataka, Surathkal",Surathkal,Karnataka,64.59,17,75.38,51.8,78.11,62.49,45.7
2025,IR-E-U-0575,Jadavpur University,Kolkata,West Bengal,64.54,18,79.56,59.41,71.46,48.6,37
2025,IR-E-U-0064,Indian Institute of Technology Patna,Patna,Bihar,64.52,19,79.24,55.04,78.4,63.95,21.73
2025,IR-E-U-0439,Anna University,Chennai,Tamil Nadu,63.51,20,69.43,62.8,63.28,51.12,60.73
2025,IR-E-U-0263,National Institute of Technology Calicut,Kozhikode,Kerala,63.05,21,83.65,40,79.12,66.66,34.71
2025,IR-E-U-0363,Siksha ‘O’ Anusandhan,Bhubaneswar,Odisha,62.58,22,85.34,43.83,70.48,73.26,24.03
2025,IR-E-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,62.46,23,80.74,51.78,67.71,64.19,27.53
2025,IR-E-U-0108,Jamia Millia Islamia,New Delhi,Delhi,62.42,24,67.5,59.18,78.28,67.19,20.43
2025,IR-E-U-0139,Indian Institute of Technology Gandhinagar,Gandhinagar,Gujarat,62.31,25,85.82,41.07,74.62,63.82,29.36
2025,IR-E-U-0184,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,62.08,26,81.9,42.61,78.29,68.77,21.95
2025,IR-E-U-0395,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,61.31,27,86.92,44.03,70.43,66.41,12.93
2025,IR-E-U-0025,National Institute of Technology Warangal,Warangal,Telangana,61.05,28,74.94,49.23,73.64,57.32,33.44
2025,IR-E-I-1480,Thapar Institute of Engineering & Technology (Deemed-to-be-University),Patiala,Punjab,60.97,29,75.12,50.86,73.27,65.68,19.53
2025,IR-E-U-0098,Delhi Technological University,New Delhi,Delhi,60.85,30,73.01,46.71,79.17,54.82,36.25
2025,IR-E-U-0747,Chandigarh University,Mohali,Punjab,60.46,31,73.26,57.93,59.17,74.33,18.39
2025,IR-E-U-0378,Indian Institute of Technology Ropar,Rupnagar,Punjab,59.66,32,72.46,47.74,75.18,60.41,25.23
2025,IR-E-U-0458,Kalasalingam Academy of Research & Education,Krishnan Koil,Tamil Nadu,59.03,33,78.03,42.46,72.16,77.18,7.27
2025,IR-E-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,59.01,34,76.86,55.65,64.17,41.19,23
2025,IR-E-U-0020,Koneru Lakshmaiah Education Foundation (K L College of Engineering),Vaddeswaram,Andhra Pradesh,58.95,35,77.55,48.67,69.94,66.84,4.12
2025,IR-E-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,58.79,36,78.64,47.76,60.32,77.29,10.76
2025,IR-E-U-0497,Amity University,Gautam Buddh Nagar,Uttar Pradesh,58.53,37,66.68,65.39,62.04,59.02,6.04
2025,IR-E-U-0014,International Institute of Information Technology Hyderabad,Hyderabad,Telangana,58.45,38,75.84,43.22,70.72,63.32,22.58
2025,IR-E-U-0355,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,58.22,39,74.57,39.14,75.07,62.69,28.27
2025,IR-E-U-0476,Shanmugha Arts Science Technology & Research Academy,Thanjavur,Tamil Nadu,58.02,40,80.47,35.94,73.7,72.8,10.76
2025,IR-E-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,57.96,41,76.35,50.35,64.94,53.35,16.24
2025,IR-E-U-0410,Malaviya National Institute of Technology,Jaipur,Rajasthan,57.45,42,69.29,51.84,70.23,60.14,10.48
2025,IR-E-U-0564,UPES,Dehradun,Uttarakhand,56.99,43,71.34,55.5,54.26,62.65,18.16
2025,IR-E-U-0334,Visvesvaraya National Institute of Technology,Nagpur,Maharashtra,56.58,44,71.55,44.33,71.94,56.04,18.16
2025,IR-E-I-1441,Saveetha Institute of Medical & Technical Sciences,Chennai,Tamil Nadu,56.55,45,75.77,61.58,40.58,71.22,1.07
2025,IR-E-U-0329,Symbiosis International University,Pune,Maharashtra,56.22,46,69.68,51.85,65.38,54.68,12.13
2025,IR-E-C-16604,Sri Sivasubramaniya Nadar College of Engineering,Kalavakkam,Tamil Nadu,56.08,47,71.29,43.96,70.01,57.78,17.21
2025,IR-E-U-0379,Lovely Professional University,Phagwara,Punjab,55.99,48,63.04,52.88,62.53,66.88,20.21
2025,IR-E-U-0577,National Institute of Technology Durgapur,Durgapur,West Bengal,55.94,49,71.25,38.14,77.92,58.39,16.97
2025,IR-E-U-0055,National Institute of Technology Silchar,Silchar,Assam,55.91,50,66.6,51.48,70.15,54.71,9.92
2025,IR-E-U-0202,Birla Institute of Technology,Ranchi,Jharkhand,55.28,51,76.22,40.21,66.03,52.07,19.31
2025,IR-E-U-0555,Graphic Era (Deemed to be University),Dehradun,Uttarakhand,55.26,52,68.63,55.33,47.5,58.38,27.34
2025,IR-E-U-0072,National Institute of Technology Patna,Patna,Bihar,53.89,53,58.95,51.69,73.81,53.01,6.35
2025,IR-E-U-0584,IIEST Shibpur,Howrah,West Bengal,53.63,54,66.32,37.75,70.93,52.44,29.71
2025,IR-E-U-0374,NIT Jalandhar,Jalandhar,Punjab,53.38,55,71.26,40.49,61.88,62.76,11.86
2025,IR-E-U-0906,IIT Jammu,Jammu,J&K,53.08,56,80.73,31.9,60.05,57.78,15
2025,IR-E-U-0844,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.73,57,75.88,25.19,66.94,60.04,27.34
2025,IR-E-U-0749,Manipal Institute of Technology,Manipal,Karnataka,52.69,58,71.67,40.11,58.63,69.16,5.09
2025,IR-E-C-7252,Manipal Institute of Technology (C),Manipal,Karnataka,52.55,59,68.27,41.71,60.77,58.59,15.5
2025,IR-E-U-0739,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh,52.45,60,76.52,24.75,68.59,71.41,12.13
2025,IR-E-U-0255,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,52.44,61,75.88,25.19,66.94,60.04,27.34
2025,IR-E-U-0530,Motilal Nehru National Institute of Technology,Prayagraj,Uttar Pradesh,52.15,62,63.15,37.51,74.36,55.38,15.5
2025,IR-E-U-0105,Indraprastha Institute of Information Technology,New Delhi,Delhi,51.33,63,66.46,30.17,73.74,52.74,23.21
2025,IR-E-U-0878,Indian Institute of Technology Palakkad,Palakkad,Kerala,51.2,64,74.28,26.02,62.17,65.91,20.87
2025,IR-E-U-0622,National Institute of Technology Delhi,Delhi,Delhi,50.79,65,62.76,29.35,71.26,69.51,19.53
2025,IR-E-U-0149,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,50.77,66,62.42,42.99,62.65,54.21,11.86
2025,IR-E-U-0474,Sathyabama Institute of Science and Technology,Chennai,Tamil Nadu,50.64,67,70.44,36.38,51.69,71.85,10.76
2025,IR-E-C-37013,PSG College of Technology,Coimbatore,Tamil Nadu,50.64,67,70.17,26.31,60.36,47.52,48.83
2025,IR-E-U-0221,International Institute of Information Technology Bangalore,Bengaluru,Karnataka,50.46,69,68.33,24.19,71.27,59.94,24.63
2025,IR-E-C-6379,Netaji Subhas University of Technology (NSUT),Delhi,Delhi,50.43,70,68.09,27.14,73.77,51.97,19.08
2025,IR-E-U-0389,Banasthali Vidyapith,Banasthali,Rajasthan,50.38,71,70.41,24.74,71.47,71.39,4.12
2025,IR-E-U-0946,Indian Institute of Technology Bhilai,Durg,Chhattisgarh,50.37,72,76.99,24.97,65.13,59.02,8.47
2025,IR-E-U-0197,National Institute of Technology Srinagar,Srinagar,Jammu and Kashmir,50.23,73,62.39,35.08,69.97,64.33,5.73
2025,IR-E-U-0042,University of Hyderabad,Hyderabad,Telangana,49.36,74,66.49,50.21,43.44,48.99,7.57
2025,IR-E-C-1331,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,49.26,75,70.38,28.02,62.77,56.51,15.5
2025,IR-E-U-0217,Christ University,Bengaluru,Karnataka,49.03,76,65.63,47.28,34.52,63.03,19.53
2025,IR-E-U-0899,Indian Institute of Technology Dharwad,Dharwad,Karnataka,48.61,77,74.99,17.71,63.79,57.85,22.58
2025,IR-E-U-0535,Rajiv Gandhi Institute of Petroleum Technology,Amethi,Uttar Pradesh,48.52,78,77.78,20.12,67.42,55.98,0.72
2025,IR-E-U-0384,Sant Longowal Institute of Engineering & Technology,Longowal,Punjab,48.42,79,78.11,26.83,51.16,66.44,0.72
2025,IR-E-U-0043,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,48.27,80,71.7,21.52,58.2,69.39,17.21
2025,IR-E-U-0284,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,48.26,81,54.74,36.36,73.26,52.93,9.92
2025,IR-E-U-0207,"National Institute of Technology, Jamshedpur",Jamshedpur,Jharkhand,48.25,82,59.72,28.9,75.79,58.58,6.35
2025,IR-E-U-0619,National Institute of Technology Meghalaya,Shillong,Meghalaya,48.21,83,66.48,30.77,62.31,58.46,7.27
2025,IR-E-U-0223,"Jain University, Bengaluru",Bengaluru,Karnataka,48.01,84,68.49,40.87,42.99,62.18,3.79
2025,IR-E-U-0172,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,47.98,85,53.75,37.48,66.64,55.43,17.45
2025,IR-E-U-0092,"National Institute of Technology, Raipur",Raipur,Chhattisgarh,47.59,86,54.86,39.87,66.26,54.45,4.77
2025,IR-E-U-0489,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu,47.43,87,66.71,35.76,46.01,67.33,7.57
2025,IR-E-C-24004,AU College of Engineering (A),Visakhapatnam,Andhra Pradesh,47.37,88,76.16,13.15,61.81,78.27,3.79
2025,IR-E-U-0373,Chitkara University,Rajpura,Punjab,47.34,89,50.97,49.46,51.93,62.79,5.41
2025,IR-E-U-1257,COEP Technological University,Pune,Maharashtra,47.31,90,61.16,24.82,67.69,50.9,28.82
2025,IR-E-C-19754,SR University,Warangal,Telangana,47.16,91,73.64,21.78,55.79,64.97,8.76
2025,IR-E-U-0297,Defence Institute of Advanced Technology,Pune,Maharashtra,46.98,92,68.7,36.01,52.12,47.02,4.45
2025,IR-E-U-0078,Panjab University,Chandigarh,Chandigarh,46.9,93,47.57,44.46,56.8,63.47,15.75
2025,IR-E-U-0017,Jawaharlal Nehru Technological University,Hyderabad,Telangana,46.74,94,75.17,22.4,49.61,67.59,7.87
2025,IR-E-C-30045,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha,46.62,95,77.56,10.31,59.54,71.59,11.86
2025,IR-E-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh,46.25,96,60.53,19.76,77.19,58.72,8.47
2025,IR-E-U-0189,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,46.1,97,55.31,32.51,65.33,57.57,9.34
2025,IR-E-U-0147,Pandit Deendayal Energy University,Gandhinagar,Gujarat,45.97,98,61.15,38.82,58.4,38.87,4.12
2025,IR-E-U-0621,National Institute of Technology Puducherry,Karaikal,Puducherry,45.83,99,60.59,25.67,61.86,63.73,12.13
2025,IR-E-C-36995,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu,45.55,100,68.47,22.35,63.4,49.25,6.97
